Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,1243107300012027,138130958,2459135.814313645,59135.3095833,20.743679,0.172075033,0,zg,25.9628081,-29.1968055,1.13100004,-0.216000006,20201013309583,1243,0x7,0x3,21.3999996,26.0764961,0.0357658565,-0.0806636065,4.63887918e-05,30,2.11899996,2
1,1243107300012027,138131005,2459135.8147882298,59135.3100579,21.0381279,0.184015274,0,zg,25.9628283,-29.1969496,0.726000011,-0.300000012,20201013310058,1243,0x7,0x3,21.4300003,26.0769463,0.0347867385,-0.0762599632,4.45494479e-05,30,2.11800003,3
2,1243107300012027,139128944,2459145.793972195,59145.2894444,20.8427811,0.176093757,0,zg,25.9628075,-29.1969085,1.03999996,-0.234999999,20201023289421,1243,0x7,0x3,21.5699997,26.1383877,0.0335974358,-0.103193916,4.14302922e-05,30,2.08200002,2
3,1243107300012027,139128991,2459145.794446783,59145.289919,20.7652493,0.172949731,0,zg,25.9627188,-29.1968881,1.05700004,-0.286000013,20201023289907,1243,0x7,0x3,21.6000004,26.1427917,0.0366265886,-0.101036362,5.01284339e-05,30,2.08100009,3
4,1243107300012027,141424556,2459168.749151354,59168.2455671,20.343462,0.166963801,0,zg,25.9629386,-29.1967749,0.963,-0.194999993,20201115245567,1243,0x7,0x3,21.0699997,26.1830273,0.0365685932,-0.0743155628,5.39133107e-05,30,2.05200005,2
5,1243107300012027,141424603,2459168.7496143105,59168.2460301,20.5076694,0.162504554,0,zg,25.9626523,-29.1968981,0.722000003,-0.101000004,20201115246030,1243,0x7,0x3,21.0400009,26.1822624,0.0390162989,-0.0657879338,5.83107503e-05,30,2.05200005,3
6,1243107300012027,171243484,2459466.939255825,59466.4348495,20.6821098,0.169578314,0,zg,25.9629675,-29.196896,1.07799995,-0.30399999,20210909434850,1243,0x7,0x3,21.0799999,26.0609436,0.0403453633,-0.0874938518,6.49638823e-05,30,2.05100012,2
7,1243107300012027,176428557,2459518.789859903,59518.2855787,21.0072327,0.182762444,0,zg,25.9627534,-29.1968006,1.08700001,-0.328999996,20211031285579,1243,0x7,0x3,21.6200008,26.1880913,0.0349662006,-0.0886442438,4.5428369e-05,30,2.05200005,2
