Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,789111300001397,44829881,2458202.8020798974,58202.2988194,20.6692963,0.203589916,0,zg,177.2195047,55.6012389,0.754999995,0.240999997,20180325298773,789,0xb,0x3,21.2299995,26.326313,0.0340867974,-0.0382646583,3.96100768e-05,30,1.07799995,1
1,789111300001397,44833738,2458202.8406433123,58202.3373843,20.5297832,0.191956997,0,zg,177.2193969,55.6012152,0.962000012,0.273000002,20180325337014,789,0xb,0x3,21.3600006,26.3174171,0.0332272537,-0.0346013606,3.65370252e-05,30,1.07799995,2
2,789111300001397,44836181,2458202.8650751635,58202.3618171,20.5438213,0.193127513,0,zg,177.2198186,55.6012807,0.667999983,0.158999994,20180325361748,789,0xb,0x3,21.3600006,26.3136215,0.0332685672,-0.045984786,3.66807726e-05,30,1.09500003,2
3,789111300001397,45035524,2458204.858422527,58204.3552431,20.3072739,0.175082266,0,zg,177.2196472,55.6011248,0.481999993,-0.158999994,20180327355197,789,0xb,0x3,20.5699997,26.3505096,0.0391267128,-0.083706215,6.32747615e-05,30,1.09399998,2
217,1823102400000360,45226180,2458206.764906493,58206.2618056,20.3718605,0.191011146,0,zg,177.2197577,55.6012386,0.809000015,-0.0689999983,20180329261690,1823,0x2,0x4,20.6900005,26.3403873,0.0342932343,-0.0668173283,4.68127873e-05,30,1.11300004,2
4,789111300001397,46225383,2458216.7564710723,58216.253831,20.2293358,0.168406934,0,zg,177.2195099,55.6011818,0.632000029,0.0329999998,20180408253831,789,0xb,0x3,20.9300003,26.2888355,0.0407297015,-0.037383955,5.95238307e-05,30,1.08200002,3
5,789111300001397,46225565,2458216.7582996897,58216.2556597,20.2185955,0.167464972,0,zg,177.2194633,55.6010722,0.958000004,0.180000007,20180408255648,789,0xb,0x3,21.0100002,26.2770958,0.0391919687,-0.0333250128,5.27166776e-05,30,1.08099997,2
6,789111300001397,46928304,2458223.785315407,58223.283044,20.8062248,0.215007186,0,zg,177.21945,55.6012212,1.13900006,0.335999995,20180415283044,789,0xb,0x3,22.0200005,26.3037968,0.0310301054,-0.066006951,3.08681738e-05,30,1.079,2
7,789111300001397,46931783,2458223.820105092,58223.3178356,20.6032944,0.1980865,0,zg,177.2195351,55.6012648,0.663999975,0.188999996,20180415317789,789,0xb,0x3,21.9500008,26.2894802,0.0328648649,-0.0573641919,3.55412558e-05,30,1.11000001,2
8,789111300001397,47527501,2458229.776944408,58229.2750116,20.253191,0.17048195,0,zg,177.2193679,55.6011059,0.467000008,-0.0500000007,20180421275000,789,0xb,0x3,21.4300003,26.3586197,0.0374150202,-0.114279985,4.60915253e-05,30,1.08399999,2
9,789111300001397,47531166,2458229.8135973606,58229.3116667,20.5226002,0.191358089,32768,zg,177.2194267,55.6011993,1.01100004,0.0900000036,20180421311597,789,0xb,0x3,21.6299992,26.36096,0.0336793475,-0.123341568,3.6853613e-05,30,1.125,2
10,789111300001397,47816399,2458232.665755861,58232.1639931,19.9801102,0.145941004,32768,zg,177.2194479,55.6012306,1.15799999,-0.458999991,20180424163993,789,0xb,0x3,20.4500008,26.0043468,0.0445951298,-0.117737412,9.66805019e-05,30,1.13399994,2
11,789111300001397,47923799,2458233.739696252,58233.2379977,20.6293983,0.200263143,0,zg,177.2192799,55.6013567,0.531000018,-0.00300000003,20180425237963,789,0xb,0x3,20.9599991,26.3282948,0.0371599048,-0.053793665,4.96082721e-05,30,1.074,1
12,789111300001397,48017690,2458234.678551751,58234.1769097,20.2540321,0.170554698,0,zg,177.2196622,55.600945,0.598999977,-0.138999999,20180426176863,789,0xb,0x3,20.2600002,26.2258129,0.0445711575,-0.0528069474,9.77814925e-05,30,1.10699999,2
13,789111300001397,48219692,2458236.6984404465,58236.1969213,19.8767223,0.136620179,0,zg,177.219438,55.6011942,0.693000019,0.0469999984,20180428196887,789,0xb,0x3,20.2700005,26.2922611,0.038749814,-0.0380905904,7.4509051e-05,30,1.08299994,2
14,789111300001397,48320192,2458237.7033787547,58237.2019213,19.74613,0.125164777,0,zg,177.2201252,55.6010114,0.786000013,-0.138999999,20180429201782,789,0xb,0x3,20.1200008,26.3247852,0.0401411578,-0.0460730158,8.37212137e-05,30,1.079,2
15,789111300001397,48820946,2458242.710612227,58242.2094676,20.5764351,0.195846915,32768,zg,177.2195333,55.6012898,1.12199998,-0.00100000005,20180504209005,789,0xb,0x3,21.7800007,26.3535881,0.0314511061,-0.142394379,3.39847647e-05,30,1.074,2
16,789111300001397,48920070,2458243.7017877847,58243.200706,20.3955097,0.18216905,32768,zg,177.2192923,55.6013838,1.01900005,-0.0949999988,20180505200694,789,0xb,0x3,21.3500004,26.2331161,0.0409035422,-0.13911894,5.57939638e-05,30,1.074,2
17,789111300001397,48921245,2458243.713534765,58243.2124537,20.6144104,0.199013352,32768,zg,177.2194932,55.6011313,0.572000027,0.074000001,20180505212442,789,0xb,0x3,21.7299995,26.3466778,0.040023461,-0.122564897,5.27605007e-05,30,1.074,3
18,789111300001397,48921519,2458243.716277685,58243.2151968,20.7705193,0.212030053,32768,zg,177.2196232,55.6012702,0.479000002,-0.0219999999,20180505215185,789,0xb,0x3,21.6800003,26.3286839,0.0342683904,-0.128283054,3.81845311e-05,30,1.074,2
19,789111300001397,48924982,2458243.750905086,58243.2498264,20.438036,0.185338765,0,zg,177.2196148,55.6011895,0.833000004,0.145999998,20180505249826,789,0xb,0x3,21.7900009,26.3445721,0.0376910456,-0.101455696,4.64990189e-05,30,1.09399998,2
20,789111300001397,49020008,2458244.7010992058,58244.200081,20.5591164,0.194402933,0,zg,177.2194805,55.6011249,0.460999995,0.0610000007,20180506200081,789,0xb,0x3,21.7700005,26.2287979,0.0311688036,-0.0897942483,3.10717551e-05,30,1.07299995,2
21,789111300001397,49021458,2458244.715600573,58244.2145833,20.7356129,0.209119439,0,zg,177.2197275,55.6013544,0.822000027,0.0439999998,20180506214537,789,0xb,0x3,21.8600006,26.3222771,0.0325601809,-0.0725518614,3.40715742e-05,30,1.07500005,2
22,789111300001397,49021549,2458244.7165149143,58244.2154977,20.5405884,0.192857981,0,zg,177.2194642,55.6012181,0.961000025,0.120999999,20180506215486,789,0xb,0x3,21.9599991,26.3142204,0.0346587971,-0.0805316567,3.84508312e-05,30,1.07500005,3
23,789111300001397,49024925,2458244.750274352,58244.2492593,20.7480412,0.210155725,0,zg,177.2194917,55.6012881,1.25800002,0.202999994,20180506249259,789,0xb,0x3,21.5499992,26.1617413,0.0327867754,-0.0730216429,3.50350456e-05,30,1.09599996,2
24,789111300001397,49122120,2458245.7221566406,58245.2212037,20.5634518,0.194764376,0,zg,177.219491,55.6013707,0.39199999,0.0209999997,20180507221111,789,0xb,0x3,21.1499996,26.1026363,0.0381550044,-0.0677081496,4.8754544e-05,30,1.07799995,2
25,789111300001397,49318298,2458247.683813047,58247.1829861,20.8336163,0.217291117,0,zg,177.2194888,55.6012288,1.15199995,0.273000002,20180509182940,789,0xb,0x3,22.0799999,26.3315563,0.0309995059,-0.0677770376,3.15794096e-05,30,1.07500005,2
