,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,566110300003526,45115259,2458205.654620805,58205.1525926,17.9277554,0.0254970733,0,zg,117.6307961,19.4651931,0.698000014,-0.0140000004,20180328152581,566,0xa,0x3,19.9099998,26.3195076,0.0395828821,-0.10445191,3.92896582e-05,30,1.03799999,1
1,566110300003526,45423472,2458208.736459272,58208.2347222,17.8035316,0.0236569736,32768,zg,117.6308776,19.465177,0.574000001,-0.0289999992,20180331234653,566,0xa,0x3,18.4899998,25.3295059,0.046927873,-0.0339791551,0.000277874322,30,1.26400006,1
2,566110300003526,47318641,2458227.686293539,58227.186412,18.004015,0.0267351903,0,zg,117.6307827,19.465195,0.652999997,-0.00100000005,20180419186400,566,0xa,0x3,20.7800007,26.1873188,0.035265103,-0.0422149636,1.48543786e-05,30,1.28299999,1
3,566110300003526,47815162,2458232.6510128425,58232.1516204,18.0836449,0.0281231832,32768,zg,117.6309126,19.465142,0.331999987,0.0489999987,20180424151609,566,0xa,0x3,18.6499996,25.4637566,0.0701297447,-0.0897170603,0.000492356892,30,1.18700004,1
4,566110300003526,48119721,2458235.6963056247,58235.1972106,17.9663944,0.0261136107,0,zg,117.6307859,19.4651824,0.603999972,-0.0109999999,20180427197199,566,0xa,0x3,20.3500004,26.1923618,0.0344351046,-0.0492913537,2.01186394e-05,30,1.50899994,1
5,566110300003526,48416530,2458238.6641089744,58238.1653009,18.0430374,0.0274028312,0,zg,117.6307914,19.4651983,0.735000014,0.0309999995,20180430165278,566,0xa,0x3,19.4400005,26.197588,0.0398280025,-0.0637023225,6.02128857e-05,30,1.33299994,1
6,566110300003526,61549722,2458369.9936255813,58369.4972222,17.8860435,0.0248555895,0,zg,117.6307889,19.4651916,0.583999991,0.0489999987,20180908497222,566,0xa,0x3,21.0,26.0236855,0.0329213999,-0.0239016581,1.22233741e-05,30,2.06999993,1
7,566110300003526,62146853,2458375.965406261,58375.4685301,17.9166374,0.0253236871,0,zg,117.6307714,19.4652183,1.22300005,-0.0309999995,20180914468461,566,0xa,0x3,20.7800007,26.0575237,0.0349958763,-0.0604760572,1.4707839e-05,30,2.34800005,1
8,566110300003526,62449474,2458378.9918745304,58378.4947454,17.8799744,0.0247642864,0,zg,117.6307882,19.4651748,1.37800002,0.00600000005,20180917494745,566,0xa,0x3,20.9300003,26.1575127,0.0304189976,-0.0479421727,1.06067992e-05,30,1.72099996,1
9,566110300003526,62945608,2458383.9536488834,58383.456088,17.8570328,0.0244237203,32768,zg,117.6308071,19.4651736,1.33000004,0.0860000029,20180922455995,566,0xa,0x3,20.3600006,25.9831238,0.0402547792,0.0108266091,2.65266353e-05,30,2.12899995,1
10,566110300003526,63045821,2458384.955868064,58384.4582176,17.8235626,0.0239396077,0,zg,117.6307988,19.4651789,0.583999991,0.0250000004,20180923458206,566,0xa,0x3,19.9099998,26.0143604,0.0398180634,-0.0114120627,3.88720728e-05,30,2.03299999,1
11,566110300003526,63547559,2458389.973699847,58389.4755903,17.817131,0.0238482915,0,zg,117.6307819,19.4651828,0.635999978,-0.0529999994,20180928475579,566,0xa,0x3,20.4799995,26.1410275,0.0347737297,-0.0223359019,1.82704534e-05,30,1.597,1
12,566110300003526,66947785,2458423.979301391,58423.4778588,17.8988113,0.0250493325,0,zg,117.6307811,19.4651636,0.224999994,0.00600000005,20181101477847,566,0xa,0x3,20.6800003,26.2174377,0.0349363498,-0.0493775234,1.50994038e-05,30,1.09899998,1
13,566110300003526,67247640,2458426.9781328854,58426.4764005,17.8891068,0.0249018725,0,zg,117.6308031,19.4651701,0.216000006,-0.00100000005,20181104476389,566,0xa,0x3,21.8199997,26.2516632,0.0254584402,-0.0634315088,6.73356726e-06,30,1.08500004,1
14,566110300003526,67339280,2458427.8946209904,58427.3928009,17.7945004,0.0235312432,32768,zg,117.6308692,19.4652329,1.57099998,0.0529999994,20181105392801,566,0xa,0x3,19.5200005,25.2384453,0.0596653409,-0.0512807742,0.000128085376,30,1.42499995,1
15,566110300003526,67545438,2458429.9564026203,58429.4543866,17.9297371,0.0255281776,0,zg,117.6307919,19.4652039,1.22399998,0.0700000003,20181107454375,566,0xa,0x3,21.5599995,26.2265415,0.0282522552,-0.042912066,8.44834994e-06,30,1.11600006,1
16,566110300003526,67637244,2458430.874544533,58430.3724421,17.901844,0.0250956919,0,zg,117.6307779,19.4651825,0.74000001,0.0140000004,20181108372442,566,0xa,0x3,21.6000004,26.1843815,0.0250570141,-0.0606062263,6.55708936e-06,30,1.52600002,1
17,566110300003526,67844513,2458432.9474347536,58432.4451389,17.9271164,0.0254870616,0,zg,117.6307787,19.4651723,0.609000027,-0.0160000008,20181110445139,566,0xa,0x3,21.5900002,26.252018,0.0259706229,-0.0772849396,7.05604907e-06,30,1.11800003,1
18,566110300003526,68347905,2458437.981804173,58437.4790509,17.9322281,0.0255673267,0,zg,117.6308073,19.4652215,0.508000016,0.0120000001,20181115479051,566,0xa,0x3,21.0799999,26.2651691,0.0320344232,-0.0456002913,1.10779674e-05,30,1.04400003,1
19,566110300003526,68442436,2458438.927200407,58438.4243634,17.9303265,0.0255374275,0,zg,117.6307926,19.4651792,0.638999999,0.00999999978,20181116424363,566,0xa,0x3,21.2999992,26.0982056,0.0314141549,-0.0673509762,1.04749279e-05,30,1.13,1
20,566110300003526,68444275,2458438.945593237,58438.4427546,17.9510403,0.025866,0,zg,117.6307995,19.4651755,0.400000006,0.0170000009,20181116442755,566,0xa,0x3,21.4699993,26.2400684,0.0293470789,-0.0732480288,9.06510286e-06,30,1.08700001,1
21,566110300003526,68542784,2458439.9307723115,58439.4278472,17.9612713,0.0260306168,0,zg,117.6307835,19.4651867,0.920000017,-0.0599999987,20181117427836,566,0xa,0x3,21.6800003,26.1343346,0.0279265586,-0.0622041188,8.08411369e-06,30,1.11399996,1
22,566110300003526,68747831,2458441.981412664,58441.4783102,17.9548874,0.0259277094,0,zg,117.6308002,19.4651766,0.601999998,0.0280000009,20181119478310,566,0xa,0x3,21.6800003,26.2539139,0.0265206657,-0.0910038427,7.28801479e-06,30,1.03900003,1
23,566110300003526,68932747,2458443.830735967,58443.3274769,17.9102573,0.0252249818,0,zg,117.6307688,19.4651914,0.675000012,0.0579999983,20181121327477,566,0xa,0x3,20.4899998,26.1389294,0.0363182276,-0.0267238524,2.14997563e-05,30,1.62100005,1
24,566110300003526,69645684,2458450.9606719487,58450.4568403,17.9756775,0.0262650009,0,zg,117.6307925,19.465178,0.856999993,-0.0199999996,20181128456829,566,0xa,0x3,20.8299999,26.2818546,0.0327679664,-0.0471619554,1.34714392e-05,30,1.03799999,1
25,566110300003526,71031685,2458464.8216258506,58464.3168519,18.016243,0.0269418471,0,zg,117.6307702,19.4651914,0.623000026,-0.00700000022,20181212316840,566,0xa,0x3,20.9400005,26.2117214,0.0342827477,-0.0542817526,1.27354724e-05,30,1.26900005,1
26,566110300003526,71342146,2458467.9264191743,58467.4214699,17.8361168,0.0241194349,32768,zg,117.6309359,19.4651696,0.573000014,-0.0920000002,20181215421458,566,0xa,0x3,18.9400005,23.9225445,0.052873265,-0.0494389981,0.000221826529,30,1.03799999,1
27,566110300003526,72050509,2458475.0103874523,58474.5050926,18.0461102,0.0274564251,0,zg,117.630777,19.4651982,0.586000025,0.00700000022,20181222505093,566,0xa,0x3,19.1700001,26.2747135,0.0387789272,-0.0835568905,6.42399536e-05,30,1.26999998,1
28,566110300003526,72646494,2458480.9704664075,58480.4649421,18.0487652,0.0275028404,0,zg,117.6307901,19.4651432,1.14199996,0.0170000009,20181228464942,566,0xa,0x3,20.1499996,26.2206898,0.0372562148,-0.0317202695,2.60636443e-05,30,1.16999996,1
29,566110300003526,73924596,2458493.7517754254,58493.2459606,18.1344318,0.0290621798,0,zg,117.630773,19.4651827,0.578999996,-0.0130000003,20190110245949,566,0xa,0x3,21.2800007,26.2345352,0.0298188198,-0.0626714751,9.35541357e-06,30,1.22099996,1
30,566110300003526,75123768,2458505.7435126044,58505.2376852,18.1479797,0.0293200295,0,zg,117.6308548,19.465199,0.675000012,-0.104000002,20190122237685,566,0xa,0x3,19.0699997,26.237236,0.0395325236,-0.0316830911,7.41940676e-05,30,1.13399994,1
31,566110300003526,75419324,2458508.699032456,58508.1932407,18.1146336,0.0286909975,0,zg,117.6308122,19.4652071,1.04700005,0.00499999989,20190125193229,566,0xa,0x3,20.7399998,26.2016773,0.0356522724,-0.038429331,1.52953853e-05,30,1.278,1
32,566110300003526,75717206,2458511.67780068,58511.1720602,18.0567169,0.027642535,0,zg,117.63078,19.4652094,0.419,0.00200000009,20190128172049,566,0xa,0x3,20.3899994,26.1413231,0.0389859416,-0.0291276071,2.37346358e-05,30,1.35300004,1
33,566110300003526,76818125,2458522.686669564,58522.18125,18.0592117,0.0276865792,0,zg,117.6307805,19.4652288,1.08299994,0.114,20190208181250,566,0xa,0x3,21.1700001,26.1948948,0.0309551265,-0.0256091673,1.06804782e-05,30,1.16499996,1
34,566110300003526,77240204,2458526.9072921067,58526.4020486,17.9320412,0.0255644042,32768,zg,117.6307803,19.465111,0.762000024,0.0109999999,20190212402049,566,0xa,0x3,19.3700008,25.2979813,0.0496479794,-0.0373533554,0.000109964814,30,1.52699995,1
35,566110300003526,78023462,2458534.7394740963,58534.2346296,18.0698433,0.0278753601,32768,zg,117.6309043,19.4653277,0.680999994,0.00999999978,20190220234595,566,0xa,0x3,18.8899994,26.2226925,0.0477325507,0.0191120245,0.000143215104,30,1.03299999,1
36,566110300003526,78425591,2458538.760519578,58538.2559144,17.8546867,0.0243892968,32768,zg,117.6307883,19.465218,0.595000029,-0.0970000029,20190224255880,566,0xa,0x3,19.3500004,24.4010887,0.0513150655,-0.00678542582,0.000149460815,30,1.051,1
37,566110300003526,80224265,2458556.7459365544,58556.2426505,17.8659058,0.0245545805,0,zg,117.6308032,19.4651683,0.986000001,0.0500000007,20190314242593,566,0xa,0x3,20.5799999,26.2223358,0.0338841528,-0.0468452573,1.57886079e-05,30,1.11800003,1
38,566110300003526,80619068,2458560.6936338977,58560.1906829,17.9463005,0.0257902667,0,zg,117.6307893,19.4651717,0.532999992,0.0399999991,20190318190683,566,0xa,0x3,20.2299995,26.2562637,0.0360116549,-0.0570002049,2.60054021e-05,30,1.046,1
39,566110300003526,81317282,2458567.675152032,58567.1728241,17.9313545,0.0255536009,0,zg,117.6307918,19.46518,0.549000025,0.00300000003,20190325172824,566,0xa,0x3,21.4599991,26.1862316,0.0274670813,-0.0858708471,7.86640703e-06,30,1.04700005,1
40,566110300003526,81817289,2458572.6747553484,58572.1728935,17.9172897,0.0253338069,32768,zg,117.6307913,19.4651821,0.878000021,0.0439999998,20190330172870,566,0xa,0x3,20.2000008,25.2121105,0.0405635312,-0.0466385409,3.58693251e-05,30,1.06500006,1
41,566110300003526,82117165,2458575.6732310755,58575.1716551,17.9076481,0.0251847748,32768,zg,117.630808,19.4651931,1.07599998,-0.0439999998,20190402171620,566,0xa,0x3,20.25,25.0582581,0.0662214234,-0.0152389286,9.48766319e-05,30,1.07599998,1
42,566110300003526,82717013,2458581.6711324654,58581.1701389,17.8780937,0.0247360896,0,zg,117.6307587,19.4651767,0.628000021,0.0489999987,20190408170139,566,0xa,0x3,20.8700008,25.9545479,0.0372431651,-0.0457863621,1.67793314e-05,30,1.10699999,1
43,566110300003526,83019288,2458584.6935783043,58584.1928819,17.8287086,0.0240130723,0,zg,117.6307644,19.4651206,0.776000023,-0.00600000005,20190411192882,566,0xa,0x3,20.1499996,26.1529465,0.0390445329,-0.0326875523,2.77900053e-05,30,1.20700002,1
44,566110300003526,83417083,2458588.671136779,58588.1708333,17.8760452,0.0247054491,0,zg,117.6307868,19.4651793,0.977999985,-0.00400000019,20190415170833,566,0xa,0x3,20.4799995,26.1365395,0.035243459,-0.023392031,2.10132694e-05,30,1.16499996,1
45,566110300003526,83715028,2458591.65029818,58591.1502894,17.8474121,0.0242830385,0,zg,117.6308042,19.465181,0.871999979,0.0350000001,20190418150289,566,0xa,0x3,20.4699993,26.1607685,0.0340642296,-0.0271915067,1.97992213e-05,30,1.12699997,1
46,566110300003526,84017027,2458594.669988309,58594.1702778,17.888443,0.0248918328,0,zg,117.6307915,19.4651856,1.11099994,0.0189999994,20190421170278,566,0xa,0x3,20.7299995,26.1890144,0.0343701504,-0.0663269386,1.50956321e-05,30,1.227,1
47,566110300003526,84419509,2458598.6944075767,58598.1950926,17.863039,0.0245121792,0,zg,117.6307899,19.465199,0.586000025,-0.0260000005,20190425195093,566,0xa,0x3,21.2099991,26.0703926,0.0321159139,-0.0347025022,1.130073e-05,30,1.43900001,1
48,566110300003526,84818552,2458602.6844475046,58602.1855208,17.8593979,0.024458494,0,zg,117.6307963,19.4651815,0.972000003,0.00100000005,20190429185521,566,0xa,0x3,21.0400009,26.1366119,0.0331255905,-0.0626428053,1.22432211e-05,30,1.45000005,1
49,566110300003526,85417295,2458608.671306691,58608.1729514,17.7995262,0.0236010812,0,zg,117.6308073,19.4651931,0.330000013,0.0460000001,20190505172951,566,0xa,0x3,21.0699997,26.0495396,0.0304196011,-0.0385834798,1.05306372e-05,30,1.48099995,1
50,566110300003526,97948880,2458733.9851161144,58733.4888079,17.5754776,0.0207848195,0,zg,117.630866,19.4651813,0.716000021,-0.0140000004,20190907488808,566,0xa,0x3,19.9400005,25.9184265,0.0458591133,-0.0210906044,4.63501019e-05,30,2.33100009,1
51,566110300003526,98249078,2458736.987324174,58736.490787,17.6453323,0.0216004103,0,zg,117.6307749,19.4651706,0.736000001,0.00400000019,20190910490787,566,0xa,0x3,20.8500004,25.9734745,0.0364289284,-0.0441081338,1.61008393e-05,30,2.0999999,1
52,566110300003526,98552449,2458740.0212688465,58739.5244907,17.6273994,0.0213859007,0,zg,117.6307797,19.4651874,0.409000009,-0.0280000009,20190913524491,566,0xa,0x3,19.6200008,26.0793705,0.0411218442,-0.0400190167,5.31083278e-05,30,1.52400005,1
