Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
247,247104300002157,57648012,2458330.9834515904,58330.4801273,19.4164829,0.108088911,0,zg,12.6157881,-27.6585304,0.294999987,-0.0659999996,20180731479676,247,0x4,0x3,19.3899994,25.7602158,0.0411803238,-0.0430326909,0.000176018802,30,1.94599998,1
0,246101400002320,58248174,2458336.9854507223,58336.4817477,20.070446,0.16469565,0,zg,12.6157867,-27.6586979,0.640999973,0.064000003,20180806481227,246,0x1,0x4,21.0699997,25.9304199,0.0333415642,-0.0634113178,3.34522992e-05,30,1.90400004,1
1,246101400002320,58841756,2458342.9216116625,58342.4175694,19.9603367,0.156185851,0,zg,12.6160099,-27.6586772,0.755999982,0.123999998,20180812417500,246,0x1,0x4,20.7700005,25.5848866,0.0410247184,-0.00133582053,5.55934712e-05,30,2.0,1
248,247104300002157,58943810,2458343.9421986905,58343.4381019,19.9276066,0.151270166,0,zg,12.6156815,-27.6586638,0.602999985,-0.0240000002,20180813438067,247,0x4,0x3,21.1100006,25.7845821,0.0386637412,-0.0293260664,4.56401503e-05,30,1.98699999,1
249,247104300002157,59143799,2458345.9421978733,58345.4379977,19.9395351,0.152374655,0,zg,12.6157558,-27.6585721,0.680999994,0.169,20180815437998,247,0x4,0x3,21.0499992,25.7421074,0.038299989,-0.050140813,4.50841617e-05,30,1.97099996,3
250,247104300002157,59346020,2458347.9645083137,58347.4602083,19.9167595,0.150268212,0,zg,12.6157879,-27.6586192,1.29100001,0.0329999998,20180817460046,247,0x4,0x3,21.2800007,25.7881851,0.0355537236,-0.030652551,3.57982099e-05,30,1.91499996,3
251,247104300002157,59446076,2458348.965111528,58348.4607639,19.796051,0.139304131,0,zg,12.615857,-27.6586151,0.442000002,-0.023,20180818460752,247,0x4,0x3,21.2199993,25.8065205,0.0354816951,-0.033348646,3.76344506e-05,30,1.91900003,3
2,246101400002320,59446122,2458348.965574549,58348.4612269,19.9031887,0.151613206,0,zg,12.6158304,-27.6587191,0.712000012,-0.174999997,20180818461215,246,0x1,0x4,21.1000004,25.7922897,0.0357696302,-0.00758902077,3.8788894e-05,30,1.94099998,3
252,247104300002157,59541747,2458349.9218689413,58349.4174769,20.2359581,0.180018321,0,zg,12.6157911,-27.658554,1.15799999,0.167999998,20180819417407,247,0x4,0x3,21.4899998,25.8583603,0.029687969,-0.0514416732,2.56803687e-05,30,2.01699996,3
253,247104300002157,59641848,2458350.922921122,58350.4184838,20.1166744,0.168952212,0,zg,12.6158844,-27.6585468,1.04100001,-0.0280000009,20180820418322,247,0x4,0x3,21.4799995,25.8590927,0.0366401114,-0.0564500131,3.88305089e-05,30,1.99899995,1
254,247104300002157,59641939,2458350.9238354666,58350.4193981,20.1319904,0.170386642,0,zg,12.615802,-27.6586434,1.204,0.129999995,20180820419387,247,0x4,0x3,21.6499996,25.8504162,0.0297286846,-0.0462514237,2.56526018e-05,30,1.995,3
3,246101400002320,59641986,2458350.924298487,58350.4198611,19.9487343,0.155263722,0,zg,12.6158285,-27.6585627,1.36000001,0.181999996,20180820419850,246,0x1,0x4,21.3700008,25.8294945,0.0367357582,-0.0159651637,4.0346411e-05,30,1.93200004,3
4,246101400002320,59741790,2458351.9223864167,58351.4179051,20.0392914,0.162341088,0,zg,12.6158846,-27.6585624,0.75999999,-0.221000001,20180821417396,246,0x1,0x4,21.3500004,25.8068581,0.037026681,-0.0163569823,3.97568583e-05,30,1.93099999,1
5,246101400002320,60739656,2458361.9014138426,58361.3965625,19.4880199,0.118389249,0,zg,12.6160545,-27.6585032,1.27900004,-0.451000005,20180831396331,246,0x1,0x4,19.9899998,25.9537373,0.0398552641,-0.0140400082,8.21986614e-05,30,1.86399996,3
255,247104300002157,60846031,2458362.965195613,58362.4603125,20.1619759,0.173186868,0,zg,12.6157985,-27.6586888,0.545000017,-0.351999998,20180901460301,247,0x4,0x3,20.4400005,25.9164867,0.0383591354,-0.0194931068,5.68226824e-05,30,1.93299997,3
256,247104300002157,61040275,2458364.9076917865,58364.4027546,19.8520432,0.144343406,0,zg,12.6156796,-27.6587166,0.538999975,-0.0960000008,20180903402743,247,0x4,0x3,20.3899994,25.8404732,0.0437393598,-0.0250815991,7.79903712e-05,30,1.87199998,3
257,247104300002157,61141504,2458365.9200096168,58365.4150463,20.0544147,0.163108408,0,zg,12.6158171,-27.6584292,0.771000028,-0.123000003,20180904415035,247,0x4,0x3,20.8099995,25.9188461,0.0415663086,-0.0264186729,5.76336097e-05,30,1.86000001,3
258,247104300002157,61141594,2458365.9209124367,58365.4159491,20.0310211,0.160912991,0,zg,12.6157495,-27.6586426,0.906000018,-0.0329999998,20180904415949,247,0x4,0x3,20.9099998,25.9234562,0.0398129486,-0.0298555382,4.98159097e-05,30,1.86000001,1
6,246101400002320,61141641,2458365.9213753524,58365.416412,19.8932686,0.15081276,0,zg,12.615705,-27.6585734,0.652999997,-0.0320000015,20180904416400,246,0x1,0x4,20.6900005,25.9000149,0.0386150219,-0.0102258297,4.95984168e-05,30,1.88399994,3
7,246101400002320,61243704,2458366.942036847,58366.4370486,20.0252972,0.16126816,0,zg,12.6157927,-27.6588016,0.485000014,0.0529999994,20180905437049,246,0x1,0x4,21.0499992,25.9068432,0.0358809456,-0.0277490299,3.97675685e-05,30,1.97000003,3
8,246101400002320,61341825,2458367.9232631368,58367.4182523,20.086586,0.165894851,0,zg,12.6158943,-27.6584337,1.37800002,-0.180999994,20180906418241,246,0x1,0x4,21.2000008,25.9210434,0.0351833999,-0.0759330988,3.78409677e-05,30,1.90400004,3
259,247104300002157,61438530,2458368.890332669,58368.3853009,20.1692295,0.1738621,0,zg,12.6157993,-27.6586352,0.515999973,-0.0540000014,20180907385289,247,0x4,0x3,21.3500004,25.9446392,0.03599637,-0.0710010827,3.76499011e-05,30,1.88499999,1
260,247104300002157,61438667,2458368.8917099983,58368.3866782,20.0191975,0.159804523,0,zg,12.6157667,-27.6586844,1.18900001,0.0659999996,20180907386678,247,0x4,0x3,21.0100002,25.9136105,0.0467605777,-0.0238361973,6.71798771e-05,30,1.88199997,3
9,246101400002320,61543928,2458369.944335475,58369.4392824,19.9688435,0.156859517,0,zg,12.6158209,-27.6586402,0.689999998,0.0140000004,20180908439120,246,0x1,0x4,21.0400009,25.8718586,0.0375576094,-0.0419830531,4.46486774e-05,30,2.03200006,1
10,246101400002320,61544020,2458369.945261392,58369.4402083,19.8512383,0.14740707,0,zg,12.6158703,-27.6586171,1.02699995,0.0370000005,20180908440197,246,0x1,0x4,21.0499992,25.8883514,0.0368308127,-0.0694209859,4.18637355e-05,30,2.03900003,3
11,246101400002320,61637335,2458370.878427153,58370.3733565,20.2235222,0.175301939,0,zg,12.6158698,-27.658528,0.841000021,0.119999997,20180909373333,246,0x1,0x4,21.3600006,25.9285259,0.0322397761,-0.0577894002,3.03035958e-05,30,1.86300004,3
261,247104300002157,61735491,2458371.8600067743,58371.354919,20.1061249,0.167963013,0,zg,12.6158212,-27.6585176,0.901000023,-0.0359999985,20180910354722,247,0x4,0x3,21.1100006,25.9755039,0.0354714841,-0.0770364106,3.87361797e-05,30,1.96500003,1
262,247104300002157,61735582,2458371.8609095854,58371.3558218,20.1058617,0.167938426,0,zg,12.6158676,-27.6585844,1.15600002,0.120999999,20180910355822,247,0x4,0x3,21.2800007,25.9662437,0.0351882204,-0.0641465262,3.66048225e-05,30,1.96099997,3
12,246101400002320,61735628,2458371.8613724937,58371.3562847,19.8537521,0.147611305,0,zg,12.6158555,-27.6585941,0.751999974,0.0240000002,20180910356273,246,0x1,0x4,21.2900009,25.9371071,0.033916574,-0.0419638753,3.35992554e-05,30,1.88499999,3
13,246101400002320,61839732,2458372.9024308505,58372.3973264,20.0225773,0.16105853,0,zg,12.6157234,-27.6585868,1.03199995,0.101999998,20180911397164,246,0x1,0x4,20.9799995,25.9392338,0.0384433828,-0.0370998085,4.55105437e-05,30,1.88399994,1
14,246101400002320,61839824,2458372.903345164,58372.3982407,20.1423779,0.169910938,0,zg,12.6156867,-27.6586449,0.442999989,-0.0260000005,20180911398241,246,0x1,0x4,20.9300003,25.9470539,0.0375856087,-0.042016916,4.348531e-05,30,1.88600004,3
263,247104300002157,61841700,2458372.922107047,58372.4170023,20.1577129,0.172789559,0,zg,12.6158127,-27.6585136,0.811999977,0.0309999995,20180911417002,247,0x4,0x3,20.7700005,25.9492702,0.0406020507,-0.027671745,5.32969025e-05,30,1.88300002,3
264,247104300002157,61937645,2458373.881576972,58373.3764583,20.2396755,0.180357486,0,zg,12.6159473,-27.6587651,1.046,0.153999999,20180912376319,247,0x4,0x3,20.9400005,25.9441509,0.0388768576,-0.0364849567,4.68482285e-05,30,1.875,3
265,247104300002157,62039870,2458374.9038357656,58374.3987037,20.0688419,0.164463311,0,zg,12.6158312,-27.6586397,0.67900002,0.0149999997,20180913398692,247,0x4,0x3,21.1700001,25.9484272,0.0381384604,-0.0385336541,4.23882921e-05,30,1.86300004,1
15,246101400002320,62040006,2458374.9052014817,58374.4000694,20.0110092,0.16016373,0,zg,12.6157644,-27.6587099,0.846000016,-0.120999999,20180913400058,246,0x1,0x4,21.1700001,25.9465237,0.0384601727,-0.0521137863,4.49909203e-05,30,1.90699995,3
16,246101400002320,62141835,2458375.923500404,58375.4183565,20.1324863,0.169214934,0,zg,12.6158004,-27.6587129,0.94599998,-0.248999998,20180914418194,246,0x1,0x4,20.9599991,25.9527798,0.0345802121,-0.077827245,3.63483523e-05,30,2.00300002,1
266,247104300002157,62243936,2458376.944517651,58376.4393634,20.0818119,0.165681243,0,zg,12.6158756,-27.6585229,0.957000017,0.0430000015,20180915439201,247,0x4,0x3,21.1700001,25.9242592,0.0330824926,-0.0652780458,3.25170731e-05,30,2.02399993,3
