Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,1241102200007127,139124871,2459145.752988523,59145.2487153,21.1298294,0.168745399,0,zg,13.0768879,-30.657857,0.523999989,-0.266000003,20201023248715,1241,0x2,0x2,21.0799999,26.1875305,0.0462899618,-0.0969291106,0.000280405977,30,2.07800007,2
1,1241102200007127,170643271,2459460.9375513047,59460.4327199,20.8043613,0.155134916,0,zg,13.0770029,-30.6580079,0.915000021,-0.225999996,20210903432720,1241,0x2,0x2,21.0100002,26.1498966,0.0540327989,-0.0529461019,0.000373397401,30,2.09100008,3
2,1241102200007127,171243673,2459466.9416853627,59466.4367361,20.4198532,0.143005908,0,zg,13.0770498,-30.6579449,0.788999975,-0.32100001,20210909436725,1241,0x2,0x2,20.7800007,26.0386066,0.0430208109,-0.0436607189,0.000253158505,30,2.18700004,2
3,1241102200007127,173534788,2459489.8528167903,59489.3478819,20.6676636,0.149418473,0,zg,13.0770805,-30.6578802,0.899999976,-0.317999989,20211002347870,1241,0x2,0x2,20.9200001,26.1063576,0.040345829,-0.0731205791,0.000222525952,30,2.07399988,2
4,1241102200007127,176428844,2459518.7923355256,59518.2884491,20.6803493,0.149948955,0,zg,13.0768994,-30.6579501,0.587000012,-0.137999997,20211031288438,1241,0x2,0x2,21.3799992,26.2124157,0.0431038141,-0.0743883699,0.000217912733,30,2.15100002,2
5,1241102200007127,176722850,2459521.732229047,59521.2285069,20.5680828,0.145254195,0,zg,13.0770514,-30.6580124,0.785000026,0.0829999968,20211103228495,1241,0x2,0x2,21.2700005,26.2251873,0.0387654305,-0.0677147135,0.000184528399,30,2.05900002,2
6,1241102200007127,204247658,2459796.980195154,59796.4765856,20.7572517,0.153164864,0,zg,13.0771071,-30.6581725,1.08399999,0.134000003,20220805476505,1241,0x2,0x2,21.2000008,26.0716305,0.0392355584,-0.0846600458,0.000182481192,30,2.05599999,2
7,1241102200007127,205542895,2459809.933233663,59809.4289583,20.0402527,0.131732821,0,zg,13.077087,-30.6579372,0.916000009,0.173999995,20220818428738,1241,0x2,0x2,20.3500004,26.0746002,0.0402483381,-0.0637334958,0.000347939611,30,2.08100009,2
