Unnamed: 0,oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
0,549115200010793,53644357,2458290.9437278826,58290.4435764,18.2264328,0.0300920047,0,zg,353.2269474,15.2182397,1.10099995,0.0179999992,20180621443565,549,0xf,0x2,21.4699993,26.2374153,0.0288241673,-0.0863616988,1.56977731e-05,30,1.40100002,1
1,549115200010793,53944295,2458293.9433836723,58293.4429514,18.2647343,0.0308087245,0,zg,353.2269407,15.2182063,0.753000021,0.0359999985,20180624442940,549,0xf,0x2,21.8999996,26.2651978,0.0292609017,-0.101029433,1.61519529e-05,30,1.35300004,1
2,549115200010793,54247438,2458296.9751019618,58296.4743866,18.3612747,0.0327273645,0,zg,353.2269575,15.2182625,1.53699994,0.104000002,20180627474363,549,0xf,0x2,20.3899994,26.2539101,0.0357294679,-0.0618009679,3.66365421e-05,30,1.17900002,1
3,549115200010793,54844075,2458302.9420200344,58302.4407523,18.3558121,0.0326143466,0,zg,353.2269152,15.2182192,1.04700005,0.123000003,20180703440729,549,0xf,0x2,20.5599995,26.204586,0.0389254317,-0.0250304006,3.90692076e-05,30,1.24100006,1
4,549115200010793,55145991,2458305.961462523,58305.459919,18.2822723,0.0311451554,0,zg,353.2269292,15.2182249,0.630999982,0.00800000038,20180706459861,549,0xf,0x2,20.8600006,26.2305775,0.0329447128,-0.0794859007,2.40329246e-05,30,1.15100002,1
991,1595107200000100,55948840,2458313.9906609505,58313.4884028,18.4991322,0.0385657884,0,zg,353.2269711,15.2182315,1.40600002,0.203999996,20180714488403,1595,0x7,0x2,20.8899994,26.130703,0.0326021872,-0.0386194177,2.24765135e-05,30,1.05599999,2
992,1595107200000100,55948886,2458313.99112389,58313.4888657,18.473877,0.0379389897,0,zg,353.2269731,15.2182382,0.754000008,0.114,20180714488854,1595,0x7,0x2,20.8999996,26.1292877,0.0363096446,-0.0408901758,2.74123831e-05,30,1.05599999,2
5,549115200010793,56243730,2458316.939814961,58316.4373032,18.4022808,0.0335932858,0,zg,353.2269649,15.2182084,1.41999996,0.136999995,20180717437292,549,0xf,0x2,21.9300003,26.1179104,0.0299149416,-0.0592445508,1.71095926e-05,30,1.13399994,1
6,549115200010793,56541934,2458319.9221026134,58319.4193403,18.5210075,0.0362841524,0,zg,353.2269732,15.2182613,1.34300005,0.141000003,20180720419340,549,0xf,0x2,21.5300007,26.235981,0.0322178192,-0.0445982181,1.97416084e-05,30,1.15900004,1
7,549115200010793,56844082,2458322.943831319,58322.4408218,18.4747543,0.0352023803,0,zg,353.2269144,15.2182056,1.10000002,0.126000002,20180723440787,549,0xf,0x2,21.6599998,26.2603588,0.0304811336,-0.0387107395,1.77142374e-05,30,1.10099995,1
8,549115200010793,57248071,2458326.984046069,58326.4807176,18.4348831,0.0343044661,0,zg,353.2270008,15.2182201,0.592999995,-0.00400000019,20180727480590,549,0xf,0x2,20.2199993,26.2963886,0.0372544006,-0.113704182,4.83567237e-05,30,1.08599997,1
9,549115200010793,57543869,2458329.942245004,58329.4386921,18.6165485,0.0386618786,0,zg,353.2269698,15.2182247,0.456,0.0170000009,20180730438090,549,0xf,0x2,20.4599991,26.2159767,0.0388776846,-0.0398312025,4.8331327e-05,30,1.08500004,1
10,549115200010793,57844239,2458332.946168114,58332.4423958,18.5344353,0.0366064906,0,zg,353.2269501,15.2182205,0.75,0.120999999,20180802442396,549,0xf,0x2,20.2999992,26.1882687,0.0413022265,-0.0248734318,5.48952776e-05,30,1.08099997,1
993,1595107200000100,57945614,2458333.9599901303,58333.4561458,18.5399876,0.0396085232,0,zg,353.2269775,15.2182428,0.77700001,0.109999999,20180803456134,1595,0x7,0x2,20.8999996,26.2201443,0.0345420875,-0.0410502404,2.39911224e-05,30,1.05900002,2
994,1595107200000100,57945842,2458333.9622703944,58333.4584259,18.4756184,0.0379817858,0,zg,353.2269374,15.2182181,0.786000013,0.075000003,20180803458414,1595,0x7,0x2,20.9300003,26.2273674,0.0338779651,-0.0512535982,2.27690871e-05,30,1.05999994,2
995,1595107200000100,58340887,2458337.912992117,58337.4088773,18.4198341,0.0366421714,0,zg,353.2269491,15.2182187,1.26199996,0.119999997,20180807408866,1595,0x7,0x2,21.8199997,26.2342682,0.0244291406,-0.0451810695,1.08075283e-05,30,1.06599998,2
996,1595107200000100,58340932,2458337.9134435463,58337.4093287,18.4279728,0.0368336514,0,zg,353.2269494,15.2182352,1.98399997,0.246000007,20180807409329,1595,0x7,0x2,21.7700005,26.2434578,0.0246495474,-0.0513797849,1.0953645e-05,30,1.06500006,2
11,549115200010793,58340979,2458337.913906578,58337.4097917,18.3901291,0.0333334133,0,zg,353.2269485,15.218216,0.851000011,0.136999995,20180807409780,549,0xf,0x2,21.75,26.2344456,0.0292104483,-0.0575283095,1.61299286e-05,30,1.09200001,1
12,549115200010793,58341024,2458337.914358008,58337.4102431,18.3950405,0.0334381163,0,zg,353.2269493,15.218226,1.28299999,0.141000003,20180807410243,549,0xf,0x2,21.6700001,26.2343922,0.028912412,-0.0471116342,1.57203667e-05,30,1.09099996,1
13,549115200010793,58440386,2458338.908045908,58338.4038657,18.3927383,0.0333889611,0,zg,353.2269596,15.2182087,0.508000016,0.0410000011,20180808403657,549,0xf,0x2,21.7199993,26.217968,0.0317613594,-0.0527736917,1.87851947e-05,30,1.09500003,1
14,549115200010793,58441230,2458338.916483959,58338.4123032,18.3945675,0.0334280096,0,zg,353.2269545,15.218213,1.14499998,0.0390000008,20180808412280,549,0xf,0x2,21.6299992,26.2068443,0.0295304786,-0.0517044179,1.6492977e-05,30,1.08700001,1
997,1595107200000100,58441275,2458338.9169353875,58338.4127546,18.3617554,0.0353138223,0,zg,353.2269881,15.2182032,2.10700011,0.241999999,20180808412755,1595,0x7,0x2,21.9099998,26.2134552,0.024654856,-0.0529147387,1.12415601e-05,30,1.06099999,2
15,549115200010793,58841287,2458342.917302459,58342.4128704,18.414608,0.0338597931,0,zg,353.2269547,15.218214,1.80799997,0.191,20180812412627,549,0xf,0x2,21.6599998,26.1440735,0.0288560912,-0.0534823649,1.61215012e-05,30,1.08299994,1
998,1595107200000100,59041333,2458344.9178837766,58344.4133333,18.3787689,0.035696093,0,zg,353.2269773,15.2182124,2.2650001,0.219999999,20180814413322,1595,0x7,0x2,21.9599991,26.213726,0.0262332857,-0.061529316,1.27462972e-05,30,1.05700004,2
